Date, Open, High, Low, Close, Volume
20211228  15:00:00,3397.14,3403.5,3395.9,3401.01,61
20211228  15:05:00,3401.0,3402.4,3393.49,3393.5,55
20211228  15:10:00,3393.99,3398.07,3393.27,3394.73,75
20211228  15:15:00,3393.43,3395.54,3390.71,3390.71,70
20211228  15:20:00,3392.11,3413.95,3392.11,3411.98,183
20211228  15:25:00,3412.0,3421.5,3408.84,3417.25,344
20211228  15:30:00,3417.35,3430.0,3413.76,3429.32,323
20211228  15:35:00,3428.94,3434.55,3422.5,3427.77,261
20211228  15:40:00,3428.03,3431.0,3421.76,3423.28,146
20211228  15:45:00,3422.5,3435.0,3420.02,3434.32,184
20211228  15:50:00,3434.24,3440.22,3430.4,3433.35,279
20211228  15:55:00,3433.42,3436.76,3428.45,3430.75,125
20211228  16:00:00,3430.38,3437.0,3430.0,3431.58,58
20211228  16:05:00,3433.78,3435.81,3428.53,3428.96,115
20211228  16:10:00,3428.87,3434.57,3428.8,3433.04,143
20211228  16:15:00,3433.0,3441.32,3432.0,3436.53,137
20211228  16:20:00,3439.33,3442.64,3435.0,3437.36,184
20211228  16:25:00,3437.69,3443.52,3435.0,3441.09,160
20211228  16:30:00,3441.22,3441.22,3428.37,3428.38,173
20211228  16:35:00,3426.09,3427.1,3415.45,3421.0,288
20211228  16:40:00,3420.4,3423.73,3412.32,3414.5,169
20211228  16:45:00,3415.32,3418.99,3415.31,3418.98,49
20211228  16:50:00,3418.05,3423.8,3417.41,3423.8,54
20211228  16:55:00,3423.56,3429.09,3423.13,3425.72,57
20211228  17:00:00,3427.94,3430.54,3425.64,3430.0,68
20211228  17:05:00,3429.38,3429.76,3423.23,3423.81,105
20211228  17:10:00,3422.18,3425.92,3422.18,3423.13,55
20211228  17:15:00,3423.14,3423.48,3417.0,3419.48,109
20211228  17:20:00,3420.73,3431.31,3420.73,3430.64,230
20211228  17:25:00,3430.53,3432.05,3421.93,3422.88,145
20211228  17:30:00,3423.18,3425.04,3412.09,3412.1,197
20211228  17:35:00,3412.87,3417.98,3412.81,3414.57,143
20211228  17:40:00,3413.87,3414.91,3411.56,3413.02,73
20211228  17:45:00,3412.88,3415.47,3411.85,3413.08,97
20211228  17:50:00,3414.15,3419.92,3413.98,3419.91,55
20211228  17:55:00,3418.66,3421.1,3418.36,3419.39,61
20211228  18:00:00,3416.0,3419.52,3415.82,3415.82,39
20211228  18:05:00,3419.89,3419.89,3413.05,3415.12,28
20211228  18:10:00,3414.0,3414.54,3412.0,3413.64,38
20211228  18:15:00,3414.97,3415.45,3411.77,3411.78,41
20211228  18:20:00,3413.74,3414.08,3408.89,3410.3,60
20211228  18:25:00,3410.49,3417.76,3409.54,3417.76,61
20211228  18:30:00,3417.93,3418.04,3414.9,3415.41,48
20211228  18:35:00,3414.63,3416.44,3413.68,3416.44,33
20211228  18:40:00,3414.35,3418.0,3412.55,3414.43,38
20211228  18:45:00,3412.85,3414.93,3411.11,3414.93,53
20211228  18:50:00,3416.51,3416.51,3411.83,3412.26,24
20211228  18:55:00,3412.35,3415.66,3410.99,3415.66,28
20211228  19:00:00,3413.78,3413.78,3408.0,3408.16,33
20211228  19:05:00,3408.02,3409.71,3404.06,3405.26,80
20211228  19:10:00,3405.46,3407.36,3403.98,3407.31,91
20211228  19:15:00,3407.92,3411.91,3407.92,3408.13,64
20211228  19:20:00,3408.42,3411.9,3406.58,3410.7,62
20211228  19:25:00,3410.1,3414.5,3410.1,3410.58,86
20211228  19:30:00,3410.0,3413.04,3409.52,3412.88,69
20211228  19:35:00,3412.83,3413.57,3410.74,3413.57,25
20211228  19:40:00,3414.38,3414.39,3410.96,3410.96,29
20211228  19:45:00,3410.57,3410.57,3406.51,3408.03,49
20211228  19:50:00,3407.48,3411.55,3405.63,3409.81,85
20211228  19:55:00,3409.04,3411.08,3407.6,3411.08,30
20211228  20:00:00,3411.04,3412.55,3407.17,3408.93,45
20211228  20:05:00,3408.01,3412.0,3406.1,3412.0,62
20211228  20:10:00,3412.12,3414.57,3410.49,3414.39,37
20211228  20:15:00,3414.9,3417.67,3413.13,3415.37,76
20211228  20:20:00,3415.42,3418.09,3413.59,3415.76,41
20211228  20:25:00,3416.64,3417.9,3415.16,3415.55,49
20211228  20:30:00,3414.86,3418.5,3411.57,3413.16,117
20211228  20:35:00,3413.85,3417.91,3413.68,3416.87,35
20211228  20:40:00,3416.57,3420.64,3415.71,3418.24,69
20211228  20:45:00,3418.24,3420.53,3415.28,3417.24,64
20211228  20:50:00,3415.48,3415.48,3410.27,3411.76,157
20211228  20:55:00,3412.53,3414.48,3410.79,3413.22,285
20211229  14:30:00,3416.8,3418.49,3403.02,3411.15,294
20211229  14:35:00,3411.75,3414.92,3405.84,3410.74,134
20211229  14:40:00,3412.64,3424.24,3411.36,3412.9,156
20211229  14:45:00,3413.1,3413.32,3404.0,3412.39,99
20211229  14:50:00,3411.17,3414.87,3408.02,3409.8,66
20211229  14:55:00,3409.11,3409.13,3399.0,3403.32,154
20211229  15:00:00,3405.0,3405.57,3387.66,3390.68,247
20211229  15:05:00,3390.21,3395.43,3388.01,3393.75,169
20211229  15:10:00,3392.86,3394.21,3372.01,3375.41,245
20211229  15:15:00,3376.23,3381.37,3373.0,3379.95,177
20211229  15:20:00,3380.62,3384.12,3378.91,3384.12,157
20211229  15:25:00,3383.53,3387.19,3380.08,3383.07,110
20211229  15:30:00,3382.99,3385.62,3377.01,3385.62,54
20211229  15:35:00,3386.33,3386.33,3379.0,3381.99,78
20211229  15:40:00,3381.75,3389.94,3381.29,3386.9,120
20211229  15:45:00,3385.44,3390.5,3385.44,3387.95,72
20211229  15:50:00,3388.0,3390.02,3383.54,3389.24,67
20211229  15:55:00,3389.04,3389.04,3384.2,3385.48,61
20211229  16:00:00,3385.9,3386.33,3381.85,3384.7,53
20211229  16:05:00,3385.0,3388.44,3384.33,3388.44,79
20211229  16:10:00,3387.15,3389.36,3386.6,3387.68,53
20211229  16:15:00,3388.2,3389.38,3387.04,3388.86,70
20211229  16:20:00,3389.37,3389.81,3384.12,3384.62,41
20211229  16:25:00,3385.19,3386.64,3383.36,3385.06,55
20211229  16:30:00,3384.28,3384.28,3381.77,3384.1,68
20211229  16:35:00,3383.03,3383.89,3381.02,3382.62,42
20211229  16:40:00,3382.0,3383.73,3381.26,3382.22,24
20211229  16:45:00,3381.8,3383.2,3380.69,3383.2,28
20211229  16:50:00,3382.78,3382.78,3379.22,3379.48,43
20211229  16:55:00,3378.99,3381.52,3378.0,3378.63,34
20211229  17:00:00,3379.42,3380.19,3377.0,3380.18,73
20211229  17:05:00,3381.11,3382.0,3377.5,3381.99,74
20211229  17:10:00,3381.88,3385.06,3379.66,3384.61,58
20211229  17:15:00,3383.41,3387.15,3383.0,3384.49,28
20211229  17:20:00,3384.74,3385.63,3380.99,3380.99,22
20211229  17:25:00,3380.51,3381.0,3376.05,3376.47,62
20211229  17:30:00,3376.46,3378.71,3374.14,3377.08,88
20211229  17:35:00,3378.03,3380.44,3377.62,3378.52,38
20211229  17:40:00,3378.89,3379.45,3378.31,3379.36,26
20211229  17:45:00,3379.34,3380.4,3377.87,3377.87,42
20211229  17:50:00,3377.84,3378.28,3376.83,3377.39,40
20211229  17:55:00,3377.82,3377.82,3374.57,3376.1,64
20211229  18:00:00,3375.86,3379.49,3375.07,3378.52,56
20211229  18:05:00,3379.31,3379.38,3378.0,3378.47,32
20211229  18:10:00,3378.0,3380.99,3376.87,3380.53,46
20211229  18:15:00,3380.63,3382.3,3379.27,3380.66,57
20211229  18:20:00,3379.82,3379.84,3377.44,3379.24,18
20211229  18:25:00,3379.11,3379.4,3375.77,3376.26,25
20211229  18:30:00,3376.27,3380.3,3376.26,3377.75,28
20211229  18:35:00,3377.73,3378.49,3376.2,3376.97,58
20211229  18:40:00,3377.26,3378.75,3377.26,3378.47,26
20211229  18:45:00,3377.87,3379.66,3377.7,3379.66,16
20211229  18:50:00,3378.46,3380.83,3378.09,3380.63,24
20211229  18:55:00,3381.12,3383.98,3381.11,3382.21,69
20211229  19:00:00,3381.88,3382.92,3381.77,3382.47,33
20211229  19:05:00,3382.98,3382.98,3380.78,3380.93,8
20211229  19:10:00,3380.78,3386.55,3380.77,3386.55,55
20211229  19:15:00,3385.74,3389.34,3385.57,3388.3,46
20211229  19:20:00,3387.47,3387.93,3385.89,3386.9,17
20211229  19:25:00,3386.31,3388.0,3386.31,3386.65,23
20211229  19:30:00,3387.2,3388.68,3387.2,3388.62,34
20211229  19:35:00,3388.81,3388.81,3385.71,3385.71,25
20211229  19:40:00,3386.0,3386.01,3384.0,3384.82,30
20211229  19:45:00,3385.95,3387.24,3385.3,3385.3,27
20211229  19:50:00,3386.57,3388.9,3386.57,3388.06,35
20211229  19:55:00,3387.97,3388.69,3387.32,3388.01,23
20211229  20:00:00,3388.58,3389.5,3384.5,3384.52,43
20211229  20:05:00,3384.64,3389.01,3384.64,3388.97,47
20211229  20:10:00,3388.35,3388.35,3384.35,3385.56,43
20211229  20:15:00,3384.92,3387.0,3384.92,3387.0,23
20211229  20:20:00,3385.98,3386.51,3383.75,3383.75,58
20211229  20:25:00,3383.6,3385.99,3383.56,3384.82,24
20211229  20:30:00,3384.85,3387.0,3383.94,3386.82,36
20211229  20:35:00,3387.17,3387.96,3384.27,3386.08,42
20211229  20:40:00,3386.09,3388.97,3386.09,3388.01,68
20211229  20:45:00,3387.75,3389.0,3387.0,3387.27,88
20211229  20:50:00,3388.66,3390.0,3385.33,3386.16,194
20211229  20:55:00,3385.78,3387.93,3383.01,3383.01,191
20211230  14:30:00,3392.99,3396.0,3390.1,3393.07,285
20211230  14:35:00,3393.67,3394.9,3386.42,3388.23,126
20211230  14:40:00,3387.37,3387.51,3370.48,3378.24,148
20211230  14:45:00,3376.55,3384.5,3375.15,3377.84,86
20211230  14:50:00,3378.0,3383.83,3378.0,3382.22,30
20211230  14:55:00,3381.0,3384.98,3381.0,3384.11,46
20211230  15:00:00,3385.0,3394.57,3384.98,3394.57,110
20211230  15:05:00,3395.0,3406.64,3394.49,3405.5,282
20211230  15:10:00,3406.11,3416.95,3405.58,3414.87,232
20211230  15:15:00,3416.42,3416.78,3409.11,3413.67,214
20211230  15:20:00,3414.11,3417.76,3409.59,3409.59,96
20211230  15:25:00,3410.58,3414.22,3409.31,3410.0,74
20211230  15:30:00,3410.91,3411.98,3404.0,3407.52,137
20211230  15:35:00,3408.15,3410.99,3407.47,3407.47,60
20211230  15:40:00,3409.07,3411.84,3407.52,3408.61,104
20211230  15:45:00,3410.48,3412.0,3407.66,3408.1,55
20211230  15:50:00,3407.67,3410.95,3402.38,3409.81,110
20211230  15:55:00,3410.0,3410.6,3401.77,3402.85,119
20211230  16:00:00,3403.1,3403.98,3400.39,3403.5,85
20211230  16:05:00,3403.51,3408.44,3403.0,3403.0,84
20211230  16:10:00,3402.89,3405.63,3401.0,3404.5,73
20211230  16:15:00,3404.43,3404.78,3401.4,3401.4,43
20211230  16:20:00,3401.0,3403.24,3399.51,3400.87,68
20211230  16:25:00,3401.63,3406.8,3401.06,3405.91,53
20211230  16:30:00,3404.8,3405.2,3401.01,3401.01,38
20211230  16:35:00,3402.59,3402.59,3400.04,3400.35,27
20211230  16:40:00,3401.09,3402.56,3396.07,3399.4,63
20211230  16:45:00,3400.0,3401.26,3398.56,3401.25,73
20211230  16:50:00,3401.64,3401.99,3398.97,3400.48,46
20211230  16:55:00,3399.87,3402.74,3398.92,3402.74,26
20211230  17:00:00,3403.19,3406.77,3403.19,3406.1,95
20211230  17:05:00,3405.86,3405.86,3401.55,3401.69,33
20211230  17:10:00,3401.13,3402.12,3398.77,3400.08,51
20211230  17:15:00,3401.0,3401.72,3398.7,3398.71,18
20211230  17:20:00,3398.89,3399.58,3395.9,3397.61,84
20211230  17:25:00,3396.79,3398.93,3396.45,3398.93,58
20211230  17:30:00,3399.21,3399.21,3393.0,3394.04,56
20211230  17:35:00,3394.62,3397.19,3394.61,3396.19,33
20211230  17:40:00,3396.26,3399.48,3395.51,3399.26,31
20211230  17:45:00,3398.53,3398.53,3395.71,3396.48,47
20211230  17:50:00,3396.92,3398.69,3395.88,3397.0,77
20211230  17:55:00,3396.64,3399.0,3396.04,3398.0,36
20211230  18:00:00,3397.86,3398.22,3396.0,3396.18,55
20211230  18:05:00,3396.3,3398.0,3396.3,3398.0,38
20211230  18:10:00,3396.8,3397.48,3396.5,3397.46,21
20211230  18:15:00,3397.78,3405.65,3396.97,3404.76,138
20211230  18:20:00,3404.49,3406.74,3404.44,3405.03,151
20211230  18:25:00,3406.0,3406.14,3404.13,3405.18,66
20211230  18:30:00,3405.63,3409.89,3405.63,3406.56,104
20211230  18:35:00,3406.09,3406.09,3403.35,3404.69,53
20211230  18:40:00,3404.49,3406.24,3404.0,3405.55,42
20211230  18:45:00,3405.65,3407.0,3403.0,3403.0,62
20211230  18:50:00,3403.43,3403.43,3401.59,3402.34,64
20211230  18:55:00,3402.99,3403.61,3401.0,3402.08,38
20211230  19:00:00,3401.65,3401.65,3395.0,3398.04,77
20211230  19:05:00,3397.69,3397.69,3391.84,3394.68,103
20211230  19:10:00,3395.37,3396.77,3394.15,3396.37,35
20211230  19:15:00,3396.74,3397.3,3394.82,3395.25,43
20211230  19:20:00,3394.46,3395.17,3393.5,3394.97,47
20211230  19:25:00,3395.53,3397.86,3393.5,3397.84,43
20211230  19:30:00,3397.38,3398.09,3397.18,3397.24,18
20211230  19:35:00,3396.94,3398.52,3396.93,3398.49,24
20211230  19:40:00,3398.49,3399.57,3397.84,3398.74,55
20211230  19:45:00,3398.12,3398.12,3394.98,3396.3,43
20211230  19:50:00,3396.0,3397.77,3392.51,3394.93,87
20211230  19:55:00,3394.01,3396.17,3394.01,3395.58,13
20211230  20:00:00,3394.96,3394.96,3393.32,3394.64,34
20211230  20:05:00,3394.5,3395.46,3391.29,3391.82,39
20211230  20:10:00,3391.68,3391.68,3387.45,3389.06,74
20211230  20:15:00,3389.36,3392.16,3389.04,3391.55,28
20211230  20:20:00,3391.85,3393.27,3390.61,3392.14,53
20211230  20:25:00,3391.56,3392.52,3389.16,3390.15,41
20211230  20:30:00,3391.58,3391.74,3388.54,3388.55,70
20211230  20:35:00,3388.73,3389.93,3384.64,3385.31,78
20211230  20:40:00,3385.91,3385.92,3378.0,3378.11,181
20211230  20:45:00,3377.79,3380.32,3376.25,3380.0,169
20211230  20:50:00,3378.8,3378.8,3371.11,3373.6,245
20211230  20:55:00,3375.18,3375.44,3371.02,3372.9,363
20211231  14:30:00,3379.12,3386.0,3368.0,3384.99,330
20211231  14:35:00,3385.21,3387.0,3378.7,3383.75,130
20211231  14:40:00,3384.0,3384.0,3375.89,3377.0,121
20211231  14:45:00,3378.37,3379.71,3366.93,3371.07,164
20211231  14:50:00,3370.76,3375.0,3368.0,3374.35,104
20211231  14:55:00,3375.85,3376.72,3367.0,3367.0,107
20211231  15:00:00,3366.88,3367.48,3354.14,3354.52,178
20211231  15:05:00,3354.37,3362.52,3353.32,3358.02,124
20211231  15:10:00,3359.86,3359.89,3356.45,3356.98,44
20211231  15:15:00,3357.15,3365.28,3356.53,3364.18,103
20211231  15:20:00,3363.24,3364.0,3360.45,3361.21,47
20211231  15:25:00,3359.75,3363.63,3358.65,3363.16,72
20211231  15:30:00,3361.14,3365.86,3361.07,3361.07,61
20211231  15:35:00,3360.96,3363.9,3357.62,3358.33,87
20211231  15:40:00,3359.07,3360.7,3357.0,3359.85,43
20211231  15:45:00,3360.19,3360.98,3357.0,3358.74,112
20211231  15:50:00,3357.25,3357.92,3353.03,3355.79,98
20211231  15:55:00,3356.77,3358.51,3354.75,3356.62,77
20211231  16:00:00,3356.15,3356.16,3351.78,3352.75,79
20211231  16:05:00,3352.37,3353.37,3350.25,3352.1,81
20211231  16:10:00,3351.0,3357.0,3350.65,3356.58,146
20211231  16:15:00,3356.58,3359.55,3355.62,3358.94,62
20211231  16:20:00,3358.93,3363.0,3358.92,3361.64,81
20211231  16:25:00,3361.77,3364.51,3361.22,3363.89,62
20211231  16:30:00,3363.38,3364.5,3359.05,3359.51,76
20211231  16:35:00,3360.08,3360.08,3357.62,3358.96,81
20211231  16:40:00,3358.61,3359.4,3358.0,3359.23,25
20211231  16:45:00,3360.14,3361.7,3358.72,3358.92,46
20211231  16:50:00,3359.16,3359.85,3357.02,3358.63,66
20211231  16:55:00,3358.42,3359.99,3357.22,3358.73,38
20211231  17:00:00,3358.14,3358.2,3355.0,3356.55,39
20211231  17:05:00,3356.55,3357.07,3353.99,3354.06,66
20211231  17:10:00,3355.17,3355.66,3351.5,3353.5,98
20211231  17:15:00,3352.8,3353.62,3351.0,3351.5,78
20211231  17:20:00,3351.91,3353.4,3351.3,3353.38,60
20211231  17:25:00,3353.11,3354.4,3352.73,3352.73,52
20211231  17:30:00,3352.29,3353.34,3350.67,3351.21,59
20211231  17:35:00,3352.09,3356.02,3352.09,3355.91,44
20211231  17:40:00,3355.67,3356.11,3352.23,3352.73,54
20211231  17:45:00,3353.0,3353.0,3350.17,3352.05,47
20211231  17:50:00,3351.75,3353.02,3351.5,3352.29,43
20211231  17:55:00,3352.36,3355.13,3352.35,3355.0,128
20211231  18:00:00,3355.99,3358.0,3355.0,3357.46,102
20211231  18:05:00,3357.4,3358.01,3355.46,3356.11,37
20211231  18:10:00,3356.49,3357.92,3356.34,3357.91,44
20211231  18:15:00,3356.64,3359.38,3356.64,3358.0,42
20211231  18:20:00,3355.96,3357.5,3353.56,3353.56,43
20211231  18:25:00,3353.48,3355.76,3352.92,3354.12,38
20211231  18:30:00,3353.16,3353.45,3350.5,3353.04,69
20211231  18:35:00,3352.75,3352.75,3350.4,3351.0,46
20211231  18:40:00,3350.8,3350.8,3347.0,3347.76,145
20211231  18:45:00,3348.18,3350.53,3347.75,3350.25,88
20211231  18:50:00,3350.0,3350.0,3347.73,3349.0,65
20211231  18:55:00,3348.98,3349.72,3347.98,3348.0,69
20211231  19:00:00,3348.28,3348.51,3347.0,3347.9,97
20211231  19:05:00,3347.91,3350.58,3347.88,3348.5,63
20211231  19:10:00,3348.09,3348.78,3345.25,3346.87,63
20211231  19:15:00,3346.38,3347.15,3345.51,3346.12,57
20211231  19:20:00,3346.2,3348.39,3345.86,3346.43,32
20211231  19:25:00,3346.14,3349.38,3346.14,3348.33,27
20211231  19:30:00,3348.88,3350.88,3348.88,3349.31,89
20211231  19:35:00,3349.32,3349.32,3346.67,3347.6,57
20211231  19:40:00,3348.56,3349.0,3347.9,3348.5,41
20211231  19:45:00,3348.66,3348.77,3346.0,3346.79,54
20211231  19:50:00,3348.01,3349.06,3346.0,3346.4,34
20211231  19:55:00,3347.24,3347.25,3342.39,3343.61,125
20211231  20:00:00,3343.24,3346.57,3343.24,3344.75,106
20211231  20:05:00,3344.22,3345.29,3342.84,3345.05,84
20211231  20:10:00,3343.45,3344.76,3342.93,3343.11,61
20211231  20:15:00,3342.92,3343.11,3340.55,3342.3,104
20211231  20:20:00,3342.2,3342.34,3340.0,3342.34,86
20211231  20:25:00,3341.61,3342.53,3340.91,3342.5,111
20211231  20:30:00,3342.53,3343.51,3338.0,3340.93,197
20211231  20:35:00,3341.33,3341.98,3339.94,3341.88,140
20211231  20:40:00,3342.4,3345.08,3341.84,3344.95,176
20211231  20:45:00,3344.31,3346.0,3342.91,3345.16,214
20211231  20:50:00,3345.02,3345.02,3331.17,3331.95,403
20211231  20:55:00,3331.85,3338.6,3331.79,3334.72,951
20220103  14:30:00,3352.4,3361.7,3340.02,3340.95,876
20220103  14:35:00,3341.08,3348.9,3334.55,3346.62,282
20220103  14:40:00,3348.42,3359.59,3346.57,3352.78,351
20220103  14:45:00,3353.0,3354.0,3345.0,3348.21,202
20220103  14:50:00,3349.63,3349.63,3328.99,3329.71,226
20220103  14:55:00,3329.28,3339.0,3323.21,3336.63,270
20220103  15:00:00,3336.26,3349.16,3333.99,3346.49,146
20220103  15:05:00,3345.71,3346.56,3341.34,3343.64,120
20220103  15:10:00,3344.93,3354.05,3342.26,3354.05,121
20220103  15:15:00,3354.15,3357.98,3351.17,3356.0,94
20220103  15:20:00,3355.39,3362.98,3350.42,3362.14,130
20220103  15:25:00,3362.73,3380.86,3362.4,3375.24,492
20220103  15:30:00,3375.74,3385.0,3372.42,3383.22,334
20220103  15:35:00,3384.0,3397.0,3383.93,3390.99,379
20220103  15:40:00,3392.54,3398.0,3387.03,3390.5,248
20220103  15:45:00,3391.48,3403.71,3388.54,3395.43,383
20220103  15:50:00,3396.18,3397.94,3391.36,3397.8,245
20220103  15:55:00,3397.64,3402.03,3391.0,3401.4,229
20220103  16:00:00,3402.11,3405.24,3397.91,3400.56,275
20220103  16:05:00,3400.72,3412.65,3399.62,3412.64,317
20220103  16:10:00,3412.71,3414.07,3399.65,3404.46,444
20220103  16:15:00,3403.4,3405.28,3397.17,3399.38,107
20220103  16:20:00,3399.23,3405.92,3397.43,3405.76,117
20220103  16:25:00,3404.93,3407.37,3402.44,3406.28,182
20220103  16:30:00,3405.36,3405.49,3401.24,3404.25,67
20220103  16:35:00,3403.87,3405.69,3398.41,3401.87,144
20220103  16:40:00,3401.86,3409.2,3401.86,3407.41,251
20220103  16:45:00,3407.91,3410.64,3407.37,3407.57,151
20220103  16:50:00,3407.55,3407.73,3405.0,3405.15,114
20220103  16:55:00,3406.13,3406.72,3402.22,3404.7,177
20220103  17:00:00,3402.22,3402.22,3394.5,3394.5,73
20220103  17:05:00,3395.37,3398.34,3391.38,3398.27,144
20220103  17:10:00,3396.72,3400.18,3394.11,3400.17,73
20220103  17:15:00,3400.6,3401.43,3398.79,3400.0,60
20220103  17:20:00,3400.18,3402.39,3399.77,3402.38,64
20220103  17:25:00,3402.22,3403.61,3398.93,3401.43,77
20220103  17:30:00,3401.21,3404.26,3399.31,3403.92,88
20220103  17:35:00,3403.97,3405.24,3401.13,3402.71,74
20220103  17:40:00,3402.46,3404.91,3401.09,3404.91,45
20220103  17:45:00,3405.0,3408.67,3404.99,3406.55,49
20220103  17:50:00,3407.0,3407.31,3404.71,3405.2,67
20220103  17:55:00,3405.97,3406.61,3403.5,3404.09,23
20220103  18:00:00,3403.74,3403.74,3398.4,3400.38,82
20220103  18:05:00,3400.5,3400.5,3395.85,3395.85,82
20220103  18:10:00,3395.26,3399.49,3393.59,3397.61,44
20220103  18:15:00,3397.9,3398.92,3394.65,3396.77,75
20220103  18:20:00,3395.33,3399.6,3395.33,3398.19,77
20220103  18:25:00,3398.49,3399.92,3396.21,3398.63,34
20220103  18:30:00,3399.03,3400.0,3396.94,3397.46,78
20220103  18:35:00,3398.3,3400.85,3398.29,3400.48,23
20220103  18:40:00,3399.51,3407.0,3399.51,3406.7,104
20220103  18:45:00,3406.88,3407.99,3405.27,3407.99,93
20220103  18:50:00,3408.59,3409.7,3407.83,3408.01,111
20220103  18:55:00,3408.73,3410.0,3406.77,3407.88,82
20220103  19:00:00,3408.03,3409.61,3405.48,3405.49,59
20220103  19:05:00,3406.01,3408.72,3404.22,3407.51,58
20220103  19:10:00,3407.42,3408.43,3407.07,3408.43,30
20220103  19:15:00,3408.67,3411.12,3407.92,3408.35,80
20220103  19:20:00,3408.36,3408.73,3407.38,3407.96,43
20220103  19:25:00,3407.96,3408.76,3406.22,3408.76,67
20220103  19:30:00,3408.68,3409.64,3407.43,3407.47,77
20220103  19:35:00,3408.14,3408.39,3405.0,3407.41,101
20220103  19:40:00,3408.13,3411.16,3407.75,3410.73,48
20220103  19:45:00,3411.4,3411.41,3408.34,3410.0,94
20220103  19:50:00,3410.38,3411.0,3408.0,3409.33,56
20220103  19:55:00,3409.41,3410.61,3406.8,3406.8,53
20220103  20:00:00,3407.07,3407.74,3404.47,3406.81,63
20220103  20:05:00,3407.54,3407.54,3401.94,3405.5,59
20220103  20:10:00,3404.99,3408.65,3404.8,3408.34,60
20220103  20:15:00,3407.41,3407.41,3401.55,3402.88,44
20220103  20:20:00,3403.43,3404.17,3396.5,3399.06,105
20220103  20:25:00,3398.81,3402.78,3398.47,3402.78,56
20220103  20:30:00,3401.79,3406.45,3401.59,3405.87,34
20220103  20:35:00,3406.46,3408.0,3405.36,3406.58,69
20220103  20:40:00,3406.59,3406.9,3399.2,3400.78,95
20220103  20:45:00,3401.01,3406.27,3399.5,3405.75,71
20220103  20:50:00,3405.46,3406.23,3399.36,3404.97,201
20220103  20:55:00,3404.75,3408.56,3404.7,3407.58,405
20220104  14:30:00,3408.76,3428.0,3408.09,3417.61,811
20220104  14:35:00,3416.51,3428.0,3413.23,3413.92,496
20220104  14:40:00,3413.0,3419.86,3401.78,3410.07,355
20220104  14:45:00,3408.74,3410.1,3390.3,3407.43,368
20220104  14:50:00,3402.84,3404.5,3393.59,3400.63,168
20220104  14:55:00,3401.68,3406.85,3395.22,3402.25,171
